forest_risk_id,severity_id,fri,fti,sdr,WHP
3042,6198,-58.1021843,0.021958655,"Fast, 0-25",623
3043,6200,-2.964096546,0.00056132,"Med, 26-40",714
3044,6202,-31.99097252,0.004060919,"Med, 41-55",1140
3045,6204,-101.1467972,0.019827031,"Fast, 26-40",1291
3046,6205,-1.130962968,0.000212371,"Med, 0-25",413
3047,6206,-10.78495884,0.00141434,"Slow, 26-40",1894
3048,6210,-76.37268066,0.034396783,"Fast, 0-25",6918
3049,6211,-76.65984344,0.007259391,"Slow, 56-74",2540
3050,6220,-66.18482208,0.009060558,"Slow, 26-40",172
3051,6225,-34.84690857,0.006830457,"Fast, 0-25",8806
3052,6226,-70.78838348,0.009686939,"Slow, 26-40",280
3053,6232,-311.757782,0.068289846,"Fast, 0-25",654
3054,6234,-553.4819336,0.093318529,"Slow, 0-25",1330
3055,6236,-16.78221703,0.000601739,"Fast, 41-55",62
3056,6238,-18.81855965,0.002358273,"Med, 41-55",189
3057,6240,-336.9434509,0.041234314,"Slow, 41-55",436
3058,6241,-3.992941618,0.001216203,"Med, 0-25",587
3059,6242,-7.018312454,0.000774731,"Fast, 56-74",105
3060,6243,-10.63675976,0.001059244,"Slow, 56-74",200
3061,6249,-86.65357971,0.009354456,"Slow, 41-55",887
3062,6250,-8.633515358,0.00093668,"Slow, 41-55",198
3063,6253,-4.519545078,0.000624244,"Slow, 26-40",3362
3064,6257,-69.07124329,0.007210289,"Slow, 41-55",4168
3065,6261,-22.0136528,0.00390902,"Slow, 0-25",157
3066,6262,-25.82014847,0.009872238,"Fast, 0-25",7249
3067,6264,-12.72394657,0.001620584,"Med, 41-55",123
3068,6268,-5.625020504,0.000649244,"Med, 56-74",158
3069,6270,-10.92267895,0.004784233,"Fast, 0-25",1930
3070,6275,-6.684511185,0.001194665,"Slow, 0-25",4523
3071,6277,-239.9050598,0.03105831,"Med, 41-55",307
3072,6278,-123.984314,0.014204948,"Slow, 26-40",898
3073,6280,-7.912287235,0.000856142,"Slow, 41-55",441
3074,6282,-0.063637309,0.0000192,"Med, 0-25",17
3075,6288,-32.54326248,0.00949401,"Slow, 0-25",295
3076,6291,-1.145392418,0.00053403,"Med, 0-25",710
3077,6292,-114.4417572,0.020944152,"Fast, 0-25",236
3078,6298,-5.821979523,0.001031924,"Slow, 0-25",389
3079,6300,-24.17148781,0.004865244,"Fast, 41-55",2585
3080,6304,-96.67737579,0.004180203,"Med, 41-55",176
3081,6305,-3.544747114,0.000488589,"Slow, 26-40",1008
3082,6307,-0.482312143,0.0000553,"Med, 56-74",78
3083,6311,-6.656563282,0.000704614,"Slow, 41-55",101
3084,6314,-0.90129441,0.000116142,"Med, 41-55",95
3085,6316,-157.7158661,0.015184346,"Slow, 56-74",1868
3086,6317,-104.0973663,0.008446447,"Slow, 41-55",485
3087,6318,-24.47916222,0.004374949,"Slow, 0-25",2216
3088,6320,-110.6891479,0.041849889,"Fast, 0-25",1280
3089,6321,-3.465890408,0.000375726,"Fast/Slow, 75+",43
3090,6324,-80.23338318,0.022642137,"Med, 0-25",1123
3091,6327,-0.293347865,0.0000373,"Med, 41-55",248
3092,6329,-16.85831642,0.001560462,"Slow, 41-55",3813
3093,6330,-182.6006927,0.025757827,"Slow, 0-25",591
3094,6332,-1.19647646,0.000155244,"Med, 41-55",29
3095,6334,-78.91422272,0.008278487,"Med, 56-74",1138
3096,6336,-81.01295471,0.008493082,"Slow, 41-55",3664
3097,6339,-1149.871826,0.116373859,"Fast, 56-74",1740
3098,6340,-58.01749802,0.021935537,"Fast, 0-25",3569
3099,6342,-100.6077347,0.012295396,"Fast, 41-55",275
3100,6343,-7.233123779,0.002204498,"Med, 26-40",451
3101,6344,-42.68436813,0.00794262,"Med, 26-40",432
3102,6345,-4.177212715,0.00127233,"Med, 0-25",554
3103,6346,-289.164917,0.052920491,"Fast, 26-40",266
3104,6348,-80.39559174,0.009327097,"Slow, 41-55",98
3105,6349,-81.62030792,0.027133629,"Fast, 0-25",357
3106,6353,-24.85907936,0.004872934,"Fast, 0-25",6234
3107,6355,-102.7111969,0.010815137,"Slow, 41-55",131
3108,6356,-55.52077103,0.016315857,"Med, 0-25",198
3109,6357,-120.7312698,0.01562997,"Med, 41-55",653
3110,6358,-0.018850472,0.00000567,"Med, 0-25",14
3111,6360,-15.6540041,0.001987112,"Med, 41-55",847
3112,6362,-283.3591309,0.028673684,"Fast, 56-74",936
3113,6369,-8.704571724,0.00328967,"Fast, 0-25",974
3114,6371,-14.22594738,0.00269401,"Med, 26-40",556
3115,6374,-23.10483551,0.002998096,"Slow, 26-40",238
3116,6375,-48.42243576,0.018589178,"Fast, 0-25",8876
3117,6382,-68.54730988,0.007188015,"Slow, 41-55",2905
3118,6383,-0.471757203,0.000113792,"Fast, 26-40",83
3119,6385,-76.92842102,0.007799477,"Med, 75+",935
3120,6387,-36.57659531,0.003871726,"Slow, 41-55",116
3121,6389,-7.507204056,0.001669477,"Fast, 0-25",5443
3122,6393,-2.98963213,0.000313421,"Slow, 41-55",423
3123,6396,-105.0894089,0.014381031,"Slow, 26-40",655
3124,6399,-29.60452652,0.001497558,"Med, 26-40",179
3125,6404,-6.412702084,0.000772173,"Med, 41-55",163
3126,6405,-7.524302959,0.000983695,"Slow, 0-25",572
3127,6406,-16.18659973,0.002720259,"Slow, 0-25",2892
3128,6408,-10.89022541,0.001397406,"Med, 41-55",1223
3129,6411,-2.740920544,0.000303812,"Med, 56-74",181
3130,6412,-6.436235428,0.000828432,"Med, 41-55",1590
3131,6416,-26.88388252,0.00494734,"Med, 26-40",5555
3132,6421,-22.38849449,0.008462573,"Fast, 0-25",3645
3133,6422,-42.87345886,0.013163127,"Med, 0-25",34
3134,6425,-38.48247147,0.004755366,"Fast, 41-55",271
3135,6429,-2.316964149,0.000230731,"Slow, 56-74",203
3136,6430,-11.78631687,0.001716503,"Slow, 26-40",2363
3137,6432,-106.4059982,0.018895634,"Slow, 0-25",2549
3138,6434,-2.779734612,0.000359929,"Slow, 26-40",1709
3139,6436,-0.341489077,0.000044,"Med, 41-55",189
3140,6437,-9.058811188,0.001924584,"Fast, 26-40",3441
3141,6440,-40.1375351,0.005207873,"Med, 41-55",700
3142,6441,-61.84460068,0.008466391,"Slow, 26-40",599
3143,6443,-7.487994194,0.002830594,"Fast, 0-25",4346
3144,6444,-22.99697113,0.007773585,"Fast, 0-25",410
3145,6448,-903.4111938,0.123636566,"Slow, 26-40",4829
3146,6450,-29.83019447,0.008908494,"Med, 0-25",256
3147,6453,-19.72879601,0.001854589,"Slow, 41-55",3227
3148,6454,-0.617249548,0.0001,"Med, 0-25",157
3149,6461,-0.12400008,0.0000228,"Slow, 26-40",124
3150,6463,-13.08965683,0.005055406,"Fast, 0-25",121
3151,6466,-12.44726563,0.00222169,"Slow, 0-25",2098
3152,6468,-64.29940796,0.007096432,"Fast, 56-74",116
3153,6470,-128.3559265,0.016946865,"Fast, 0-25",65
3154,6472,-3.727277756,0.000429056,"Med, 56-74",2470
3155,6473,-46.55790329,0.004482436,"Slow, 56-74",2700
3156,6475,-191.9550018,0.026616786,"Slow, 26-40",232
3157,6481,-52.24373627,0.010328325,"Fast, 26-40",4182
3158,6482,-3.121670723,0.000383451,"Med, 41-55",74
3159,6483,-1.40052402,0.000691685,"Fast, 0-25",2094
3160,6484,-0.353441477,0.000175497,"Fast, 0-25",383
3161,6485,-21.06755447,0.007003639,"Fast, 0-25",477
3162,6486,-8.94182682,0.002224584,"Med, 26-40",524
3163,6489,-85.54021454,0.009225954,"Slow, 41-55",395
3164,6494,-25.4499588,0.002574995,"Fast, 56-74",211
3165,6495,-292.3113403,0.028025726,"Slow, 56-74",8874
3166,6496,-14.1996212,0.005451178,"Fast, 0-25",329
3167,6499,-0.025982512,0.0000156,"Fast, 0-25",49
3168,6507,-21.91472244,0.00362333,"Slow, 0-25",1978
3169,6509,-3.771907091,0.000701447,"Slow, 0-25",85
3170,6510,-10.55726814,0.004048726,"Fast, 0-25",1918
3171,6511,-1.496373296,0.000841051,"Fast, 0-25",75
3172,6512,-2.486444473,0.000621294,"Med, 26-40",175
3173,6513,-6.655097008,0.000865492,"Slow, 26-40",1034
3174,6515,-244.4296265,0.021624772,"Slow, 41-55",2572
3175,6517,-2.931080818,0.001129276,"Fast, 0-25",185
3176,6519,-23.80664253,0.007068792,"Med, 0-25",437
3177,6525,-1.544430017,0.000170853,"Fast, 56-74",344
3178,6526,-15.51873398,0.001429919,"Slow, 41-55",646
3179,6529,-153.6751404,0.015277908,"Slow, 56-74",662
3180,6532,-21.12200165,0.008284163,"Fast, 0-25",5167
3181,6535,-58.47055817,0.026349148,"Fast, 0-25",6640
3182,6536,-124.8793945,0.013568066,"Slow, 41-55",1295
3183,6537,-0.731621206,0.000224624,"Med, 0-25",155
3184,6541,-214.8349457,0.038145494,"Med, 26-40",1579
3185,6542,-55.55848694,0.005823838,"Slow, 41-55",2010
3186,6543,-311.3275757,0.061024342,"Fast, 26-40",1943
3187,6544,-38.54561996,0.004041975,"Slow, 41-55",3542
3188,6545,-4.009260654,0.001478432,"Fast, 0-25",1309
3189,6548,-25.46626282,0.003316279,"Slow, 26-40",7198
3190,6551,-62.05414963,0.006696284,"Slow, 41-55",1202
3191,6556,-5.10589838,0.000649772,"Med, 41-55",107
3192,6558,-0.789964497,0.000147975,"Med, 26-40",594
3193,6559,-3.929383039,0.000401401,"Slow, 41-55",699
3194,6565,-13.05633545,0.005007122,"Fast, 0-25",923
3195,6566,-14.20910454,0.001815599,"Slow, 0-25",1651
3196,6569,-0.878774107,0.000200218,"Med, 0-25",138
3197,6570,-3.851835489,0.000446213,"Med, 56-74",228
3198,6571,-6.128973961,0.001816223,"Med, 0-25",338
3199,6580,-53.02796936,0.006480929,"Fast, 41-55",1107
3200,6582,-30.45709038,0.011680335,"Fast, 0-25",10472
3201,6586,-61.59360123,0.011455548,"Med, 26-40",1433
3202,6589,-119.8089218,0.013625614,"Med, 56-74",2240
3203,6590,-0.093770802,0.0000288,"Med, 0-25",33
3204,6591,-107.5352325,0.011073604,"Med, 75+",296
3205,6592,-3.961317062,0.00155365,"Fast, 0-25",528
3206,6593,-28.76991463,0.005108081,"Slow, 0-25",1949
3207,6594,-25.18592834,0.009658838,"Fast, 0-25",2376
3208,6598,-0.287330955,0.000185772,"Fast, 0-25",133
3209,6600,-269.6619263,0.104402348,"Fast, 0-25",2317
3210,6602,-51.53889465,0.009591688,"Slow, 26-40",1109
3211,6603,-24.74982262,0.007220391,"Med, 0-25",195
3212,6604,-3.462539196,0.001327888,"Fast, 0-25",801
3213,6605,-14.92398167,0.001932071,"Med, 41-55",160
3214,6607,-29.32501793,0.008177066,"Med, 0-25",2440
3215,6609,-148.2839203,0.02632495,"Slow, 0-25",1469
3216,6610,-1.014704704,0.000312183,"Med, 0-25",484
3217,6611,-31.24762154,0.005807218,"Med, 26-40",445
3218,6614,-280.2426453,0.054370824,"Fast, 26-40",334
3219,6615,-14.35123158,0.001829036,"Fast, 41-55",3135
3220,6620,-418.029541,0.04892005,"Fast, 41-55",4722
3221,6621,-5.664520264,0.001405066,"Med, 0-25",220
3222,6623,-2.488642693,0.000466756,"Med, 26-40",1116
3223,6626,-6.086625576,0.001080416,"Fast, 0-25",279
3224,6628,-5.856761932,0.000763071,"Slow, 26-40",103
3225,6632,-306.8475647,0.032176681,"Slow, 41-55",7234
3226,6635,-2.689857006,0.000823594,"Med, 0-25",90
3227,6637,-722.6228027,0.214564905,"Med, 0-25",218
3228,6638,-40.53749466,0.007198345,"Slow, 0-25",578
3229,6641,-12.11398792,0.004678589,"Fast, 0-25",393
3230,6642,-0.113843963,0.0000201,"Slow, 0-25",213
3231,6644,-0.758186281,0.000144051,"Med, 26-40",36
3232,6646,-668.3602295,0.065813825,"Fast/Slow, 75+",2224
3233,6650,-4.035474777,0.000759046,"Med, 0-25",864
3234,6654,-94.51473236,0.01006269,"Med, 56-74",519
3235,6655,-70.59352112,0.008627742,"Fast, 41-55",2150
3236,6657,-17.91610336,0.003544772,"Fast, 26-40",2392
3237,6658,-54.34003067,0.005903782,"Slow, 41-55",190
3238,6660,-641.9334717,0.069726206,"Slow, 41-55",241
3239,6661,-763.2158813,0.075607166,"Slow, 56-74",4678
3240,6663,-105.5606461,0.02057628,"Fast, 41-55",3484
3241,6664,-41.42151642,0.007844117,"Med, 26-40",2711
3242,6666,-99.59164429,0.016466254,"Slow, 0-25",6589
