forest_topo_id,severity_id,asp,dem,slope
39932,82626,South,2155,44
39933,82628,South,2413,64
39934,82630,North,1681,22
39935,82633,East,2205,22
39936,82635,North,2684,44
39937,82636,North,2712,22
39938,82637,East,2711,44
39939,82638,East,1738,44
39940,82639,South,2685,44
39941,82641,East,2649,22
39942,82643,East,2486,32
39943,82644,West,1642,0
39944,82645,East,2021,32
39945,82646,South,3185,22
39946,82647,East,2898,32
39947,82649,West,2492,44
39948,82652,North,2256,32
39949,82653,North,1697,22
39950,82656,East,2694,22
39951,82657,North,2172,44
39952,82658,South,2128,22
39953,82666,North,2729,44
39954,82668,South,2414,44
39955,82669,West,1816,32
39956,82672,East,1769,32
39957,82673,North,2582,44
39958,82677,East,2382,44
39959,82683,East,2372,22
39960,82684,East,2024,0
39961,82685,East,2005,32
39962,82686,East,2586,64
39963,82688,South,2175,32
39964,82689,South,2020,22
39965,82691,South,1658,0
39966,82692,West,2762,44
39967,82695,East,1987,44
39968,82698,West,2401,64
39969,82701,West,2003,22
39970,82705,East,2832,32
39971,82712,East,2002,32
39972,82715,West,2692,32
39973,82718,East,1770,22
39974,82720,South,2952,44
39975,82726,North,2673,64
39976,82732,East,1983,44
39977,82734,North,2664,0
39978,82735,East,2686,32
39979,82738,East,2151,32
39980,82739,East,2313,22
39981,82743,North,2382,32
39982,82745,West,1839,22
39983,82746,West,2368,32
39984,82748,South,2744,64
39985,82750,West,2568,64
39986,82752,West,2042,32
39987,82754,South,1933,32
39988,82757,North,3023,32
39989,82762,East,2112,64
39990,82766,West,1877,32
39991,82767,East,2706,22
39992,82769,East,2534,90
39993,82771,East,2024,32
39994,82772,East,2688,44
39995,82773,West,1694,22
39996,82774,South,2855,22
39997,82775,East,1821,32
39998,82776,West,2937,64
39999,82779,North,1885,22
40000,82780,North,1758,44
40001,82783,North,3120,22
40002,82784,East,1996,32
40003,82791,East,2442,44
40004,82792,North,2564,64
40005,82793,North,2211,22
40006,82795,West,2233,64
40007,82796,West,1793,32
40008,82798,South,2521,32
40009,82800,North,2947,44
40010,82805,North,3008,22
40011,82813,East,2052,32
40012,82818,West,2049,22
40013,82820,East,1557,44
40014,82822,West,2241,32
40015,82824,West,2291,0
40016,82825,North,1892,22
40017,82826,North,1771,44
40018,82828,East,2285,32
40019,82829,South,2068,44
40020,82832,East,2372,32
40021,82833,West,2530,44
40022,82836,North,1815,32
40023,82837,West,2157,32
40024,82839,South,1590,22
40025,82840,West,2339,44
40026,82842,North,2337,64
40027,82843,East,1729,22
40028,82849,South,2811,32
40029,82850,North,2176,44
40030,82851,East,2652,64
40031,82853,North,2650,32
40032,82854,South,2832,32
40033,82856,West,2099,22
40034,82857,North,2056,44
40035,82859,West,1686,22
40036,82860,West,2972,0
40037,82862,East,2583,32
40038,82863,West,1927,32
40039,82866,West,2268,22
40040,82867,West,1820,0
40041,82868,West,2071,44
40042,82875,West,2601,44
40043,82876,East,2129,32
40044,82877,East,1876,22
40045,82879,East,2444,64
40046,82881,East,1990,22
40047,82882,East,2519,44
40048,82884,South,1687,22
40049,82886,East,2459,22
40050,82888,North,1967,22
40051,82890,East,2723,44
40052,82892,West,2307,22
40053,82893,North,2803,22
40054,82896,West,2154,64
40055,82899,West,1821,22
40056,82900,North,2076,44
40057,82905,West,2037,32
40058,82908,South,2792,44
40059,82913,East,1881,22
40060,82917,East,2087,0
40061,82918,West,2006,64
40062,82919,West,1650,32
40063,82920,East,2998,0
40064,82922,West,2762,32
40065,82923,North,1965,32
40066,82924,South,2750,44
40067,82925,East,2227,64
40068,82927,West,2211,44
40069,82928,North,2401,44
40070,82929,South,2272,64
40071,82932,West,2986,44
40072,82933,East,2917,0
40073,82934,North,1974,22
40074,82940,West,2289,64
40075,82945,North,2637,22
40076,82946,South,1907,44
40077,82948,South,2643,44
40078,82950,West,2875,32
40079,82951,South,2494,44
40080,82952,East,2074,0
40081,82953,East,1852,0
40082,82955,North,2092,44
40083,82957,West,2634,44
40084,82958,South,2810,22
40085,82960,West,2426,0
40086,82962,North,2155,22
40087,82964,North,2051,22
40088,82966,North,2510,32
40089,82967,North,2970,32
40090,82968,North,2733,44
40091,82969,East,2709,0
40092,82973,West,2473,44
40093,82974,North,1919,0
40094,82976,North,2542,22
40095,82977,North,1657,22
40096,82978,South,1972,32
40097,82981,South,1724,0
40098,82983,South,1762,0
40099,82985,West,1871,0
40100,82992,West,2491,44
40101,82994,East,2048,32
40102,82996,West,2527,32
40103,82999,North,2480,32
40104,83003,North,1913,32
40105,83004,South,2277,22
40106,83007,North,2935,64
40107,83009,West,2583,44
40108,83013,East,2059,44
40109,83014,East,2413,32
40110,83016,South,2732,32
40111,83019,North,1914,32
40112,83020,North,2749,32
40113,83021,West,1652,0
40114,83024,East,1715,22
40115,83025,East,1785,64
40116,83029,South,2081,32
40117,83030,North,1854,44
40118,83033,North,2322,32
40119,83034,North,1793,44
40120,83035,North,2570,44
40121,83036,East,2909,32
40122,83043,North,2582,22
40123,83046,South,2564,32
40124,83049,East,2086,44
40125,83050,East,2007,44
40126,83051,West,2894,32
40127,83055,North,1692,22
40128,83057,South,2965,64
40129,83059,West,3166,22
40130,83061,West,2461,22
40131,83063,South,2765,64
40132,83065,East,1985,0
40133,83067,East,1833,22
40134,83068,North,2152,32
40135,83072,South,2717,32
40136,83073,North,1707,32
40137,83074,East,2364,64
40138,83075,North,2287,44
40139,83078,East,2157,44
40140,83080,South,2810,64
40141,83081,West,1918,32
40142,83082,North,2300,64
40143,83083,West,1915,22
40144,83084,South,3000,22
40145,83085,West,2026,32
40146,83088,East,2561,44
40147,83089,South,2584,44
40148,83090,North,2493,22
40149,83091,North,1846,64
40150,83092,East,1700,0
40151,83093,West,3080,0
40152,83095,East,2380,22
40153,83097,West,1931,64
40154,83099,East,2143,22
40155,83105,East,2303,44
40156,83107,South,2171,32
40157,83110,South,2819,44
40158,83112,West,2849,22
40159,83113,North,2378,44
40160,83115,North,2869,64
40161,83117,East,2357,32
40162,83120,West,1673,0
40163,83121,East,2346,64
40164,83123,North,2952,22
40165,83125,North,2903,44
40166,83126,North,2078,44
40167,83127,East,2053,0
40168,83129,North,2087,44
40169,83130,West,1768,32
40170,83131,East,2134,32
40171,83133,West,2422,32
40172,83143,North,1949,64
40173,83147,West,2698,32
40174,83148,South,2334,22
40175,83151,East,2453,32
40176,83154,West,2155,22
40177,83162,East,2594,64
40178,83164,South,2257,32
40179,83165,West,2748,44
40180,83166,South,2440,22
40181,83167,North,2485,22
40182,83173,East,1677,22
40183,83174,East,2007,44
40184,83176,East,2820,22
40185,83177,North,1988,32
40186,83183,East,2447,22
40187,83186,North,2534,22
40188,83189,South,2179,44
40189,83195,West,2527,64
40190,83198,South,1729,0
40191,83200,South,2849,44
40192,83203,North,2039,90
40193,83204,West,2406,44
40194,83205,South,2610,0
40195,83206,North,2236,90
40196,83209,East,2276,22
40197,83210,North,1744,44
40198,83213,West,1941,44
40199,83214,South,3036,22
40200,83218,North,2859,32
40201,83219,North,1860,44
40202,83223,West,2639,44
40203,83224,South,2390,44
40204,83227,North,2435,44
40205,83228,North,2643,64
40206,83230,East,2089,22
40207,83232,North,2443,22
40208,83234,East,2585,32
40209,83236,North,2582,32
40210,83237,North,2448,44
40211,83242,West,1945,22
40212,83250,West,2701,90
40213,83252,West,2087,32
40214,83254,West,2130,32
40215,83259,West,1763,22
40216,83261,West,2380,0
40217,83265,West,2644,22
40218,83266,West,1779,64
40219,83267,South,2384,0
40220,83273,East,3002,22
40221,83275,North,2702,44
40222,83279,East,1796,22
40223,83281,North,1971,22
40224,83284,South,2506,22
40225,83296,East,1907,32
40226,83297,West,1964,32
40227,83298,South,2152,32
40228,83299,West,1869,32
40229,83300,West,2217,44
40230,83301,North,2465,32
40231,83303,East,2017,22
40232,83307,East,2763,64
40233,83309,West,2593,44
40234,83315,North,2331,32
40235,83317,West,1813,22
40236,83319,North,2668,22
40237,83320,East,2832,44
40238,83323,West,1894,22
40239,83329,South,2378,90
40240,83330,North,1679,44
40241,83331,East,2710,32
40242,83332,North,2559,32
40243,83334,North,1844,44
40244,83336,West,2592,0
40245,83338,South,1791,22
40246,83339,East,1757,22
40247,83340,North,2208,32
40248,83341,South,1961,22
40249,83342,South,3117,22
40250,83343,East,2309,44
40251,83345,East,2878,44
40252,83346,West,2531,32
40253,83349,West,2008,32
40254,83351,North,1641,32
40255,83355,East,2952,32
40256,83356,North,1731,32
40257,83357,North,1824,22
40258,83358,East,2229,44
40259,83359,North,1855,22
40260,83362,North,2597,64
40261,83363,West,1697,22
40262,83364,West,2584,44
40263,83367,East,2282,64
